"bam_id","abbreviation","label","author_latin","author_certain","dump_id","author_english","modern_geographic_identity","ancient_geographic_identity","pleiades_id","x","y","century","start1","start2","start3","start4","start","startb","end2","end","century_certain","date_of_birth","date_of_birth_start",,"date_of_birth_end","date_of_birth_certain","date_of_death","date_of_death_start","date_of_death_end","date_of_death_certain","date_of_death_marker","floruit","floruit_start","floruit_end","floruit_certain","floruit_marker","late_antique","christian"
"1818","Vos.-G(Ps).","Vossius Gerardus Iohannes, Ps.","Vossius Gerardus Iohannes, Ps.",,"5352",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"1819","Rustic.","Vulgate","Vulgate",,"4583",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1820","Vulg.","Vulgate","Vulgate",,"5353",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1827","Anon.","anonymous","anonymous",,"493",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1829","Prec.Om.Herb.","anonymous","anonymous",,"4374",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1833","Prec.Ter.Mat.","anonymous","anonymous",,"4376",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1835","Aeg.Perd.","anonymous","anonymous",,"190",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1839","Anth.","anthologia Latina","anthologia Latina",,"504",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1841","Priap.","carmina Priapea","carmina Priapea",,"4377",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1844","Obt.Ver.","obtrectatores Vergilii","obtrectatores Vergilii",,"3855",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1847","Hilar.Pict(Ps).","ps.-Hilarius Pictaviensis","ps.-Hilarius Pictaviensis",,"3010",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1848","Lact.","ps.-Lucius Caecilius Firmianus Lactantius","ps.-Lucius Caecilius Firmianus Lactantius",,"3365",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1850","ps.-Stat.","ps.-Publius Papinius Statius","ps.-Publius Papinius Statius",,"4492",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1861","Comp.Pach.",,,,"1918",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1862","DeSepulch.",,,,"2100",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1863","Carm.Epigraphica.",,,,"1358",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1864","Claudius, Appius",,,,"1795",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1870","Vit.Verg.Bern.",,,,"5346",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1873","Hier(Ps).",,,,"2933",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1877","Schol.cod.Mem.inSeut.Iul.32.",,,,"4708",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1878","Schol.inOrat.Cic.codic.Clunian.498.etAmbr.C.29.",,,,"4711",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1879","ps.-Stat.",,,,"4493",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1882","Itin.Gadit.",,,,"3233",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"1883","Schol.inOrat.Cic.",,,,"4710",,,,,,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,
"866","Aqu.-Iuv.","Gaius Vettius Aquilinus Iuvencus","Gaius Vettius Aquilinus Iuvencus",,"584",,"Spain or Portugal","Hispania","1027",-7.5,42.5,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t",,,"1/1/",,,,,,,,,,,,,"Y",
"1673","Tar.","Tarra monachus","Tarra monachus",,"4953",,"Hispania","Spain","1027",-7.5,42.5,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"768","Flav.","Flavius Gundemarus Gothorum","Flavius Gundemarus Gothorum",,"2435",,"NW Spain, N Portugal","Hispania","1027",-7.5,42.5,,,,,,,,,,"f",,,"1/1/",,,,,,,,"c. CE 609/612","1/1/609","12/31/612","f",,,"Y"
"1631","Sic.","Siculus Flaccus","Siculus Flaccus",,"4803",,"Italy","Italia","1052",12.5,42.5,"CE 3-4","201",1,1,201,"1/1/201","0201-01-01","400","12/31/400","t",,,"1/1/",,,,,,,,,,,,,"Y","N"
"262","Appon.","Apponius","Apponius",,"549",,"Italy","Italia","1052",12.5,42.5,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,"CE 405-415","1/1/405","12/31/415",,,"Y","Y"
"242","Anth.","Anthimus","Anthimus",,"503",,"Italy","Italia","1052",12.5,42.5,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,,
"1065","Leo-Sen.","Leo Senonensis","Leo Senonensis",,"3413",,"Sens, France","Agedincum, Gallia Lugdunensis","108729",3.2855855,48.1978885,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1133","Lupus.","Lupus Trecensis","Lupus Trecensis",,"3501",,"Troyes, France","Augustabona, Gallia Lugdunensis","108775",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1255","Nicet.Tr.","Nicetius Trevirensis","Nicetius Trevirensis",,"3690",,"Trier, Germany","Augusta Treverorum, Gallia Belgica","108894",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1153","Map.","Mapinius Remensis","Mapinius Remensis",,"3560",,"Reims, France","Durocortorum, Gallia Belgica","108945",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1564","Remig.","Remigius Rhemensis","Remigius Rhemensis",,"4568",,"Reims, France","Durocortorum, Gallia Belgica","108945",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1642","Son.","Sonnatius Rhemensis","Sonnatius Rhemensis",,"4831",,"Reims, France","Durocortorum, Gallia Belgica","108945",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,"Y"
"557","Conc.Paris.","Concilium Parisiense","Concilium Parisiense",,"1943",,"Paris, France","Lutetia, Gallia Lugdunensis","109126",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,"CE 614","1/1/614","12/31/614",,,"Y","Y"
"1268","Odo","Odo Abbas","Odo Abbas",,"3859",,"Le Mans, France","Ouindinon/Subdinnum, Lugdonensis","109236",,,"CE 10","901",1,1,901,"1/1/901","0901-01-01","1000","12/31/1000","t",,,"1/1/",,,,,,,,,,,,,"Y",
"651","Domn.","Domnolus Cenomanensis","Domnolus Cenomanensis",,"2154",,"Le Mans, France","Ouindinon/Subdinnum, Lugdonensis","109236",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"406","Bert.","Bertichramnus Cenomanensis","Bertichramnus Cenomanensis",,"1074",,"Le Mans, France","Ouindinon/Subdinnum, Lugdonensis","109236",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t","CE ?",,"1/1/",,"f","CE 623",623,623,,,,,,,,"Y","Y"
"912","Had.","Hadoindus Cenomanensis","Hadoindus Cenomanensis",,"2707",,"Le Mans, France","Ouindinon/Subdinnum, Lugdonensis","109236",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,"Y"
"1639","Siv.","Siviardus V abbas Anisolensis","Siviardus V abbas Anisolensis",,"4826",,"Le Mans, France","Cenomanensus, Gallia","109236",,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"1768","Vict.-Roth","Victricius Rothomagensis","Victricius Rothomagensis",,"5286",,"Rouen, France","Rotomagus, Gallia Lugdunensis","109287",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"157","Ag.","Agroecius / Agroetius","Agroecius / Agroetius",,"264",,"Sens, France","Senones, Gallia","109337",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,"c. CE 470","1/1/470","12/31/470","f",,"Y","Y"
"376","Ausp.","Auspicius Tullensis","Auspicius Tullensis",,"1019",,"Toul, France","Tullum, Gallia Belgica","109396",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,"c. CE 475","1/1/475","12/31/475","f",,"Y","Y"
"668","Eleuth.","Eleutherius Tornacensis","Eleutherius Tornacensis",,"2207",,"Tournai, Belgium","Turnacum, Gallia Belgica","109398",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1676","Maur.Ter.","Terentius Maurus / Terentianus Maurus","Terentius Maurus / Terentianus Maurus",,"3650",,"Morocco","Mauretania","1119",,,"CE 2/3","101",1,1,101,"1/1/101","0101-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"Y","N"
"1188","Pompil.And.","Marcus Pompilius Andronicus","Marcus Pompilius Andronicus",,"4264",,"Syria","Syria","1306",,,"BCE 2-1",-200,1,1,-200,"1/1/-200","-0200-01-01","1","12/31/1","t",,,"1/1/",,,,,,,,,,,,,,
"1660","Sulp.","Sulpicius Severus","Sulpicius Severus",,"4901",,"SW France","Gallia Aquitanica","138187",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t","c. CE 363",363,"1/1/363",363,"f","c. CE 420",420,420,"f",,,,,,,"Y","Y"
"1481","Prosp.Aquit.","Prosper Aquitanus","Prosper Aquitanus",,"4448","Saint Prosper of Aquitaine","Aquitaine, France","Gallia Aquitania","138187",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 390",390,"1/1/390",390,"f","c. CE 455",455,455,"f",,"c. CE 420-450","1/1/420","12/31/450","f",,"Y","Y"
"1482","Prosp.","Prosper Aquitanus","Prosper Aquitanus",,"4419","Saint Prosper of Aquitaine","Aquitaine, France","Gallia Aquitania","138187",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 390",390,"1/1/390",390,"f","c. CE 455",455,455,"f",,"c. CE 420-450","1/1/420","12/31/450","f",,"Y","Y"
"1662","Sulp.","Sulpicius Severus; Ioannes Cassianus","Sulpicius Severus; Ioannes Cassianus",,"4909",,"SW France","Gallia Aquitania","138187",,,,,,,,,,,,"f",,,"1/1/",,,,,,,,,,,,,,"Y"
"1480","Prosp.","Prosper (Tiro) Aquitanus / Walafridi Strabonis","Prosper (Tiro) Aquitanus / Walafridi Strabonis",,"4418","Prosper of Aquitaine, St / Walafrid Strabo","Marseille, France / Reichenau Island, Germany","Provincia Gallia Aquitania /  Abbot of Reichenau = Berno of Reichenau","138187 / NA",,,"CE 5/9","401",1,1,401,"1/1/401","0401-01-01","900","12/31/900","t","c. CE 390 - 463 / c. CE 808 - 849",390,"1/1/390",849,"f",,,,,,,,,,,"Y","Y"
"1576","Rur.","Ruricius, episcopus Lemovicensis","Ruricius, episcopus Lemovicensis",,"4613",,"Limoges, France","Augustoritum, Gallia Aquitania","138203",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 430/440",430,"1/1/430",440,"f","post CE 507",507,600,"f",,,,,,,"Y","Y"
"363","Aun.","Aunarius Antissiodorensis","Aunarius Antissiodorensis",,"952",,"Auxerre, France","Autessiodurum, Gallia Lugdunensis","138206",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,"c. CE 603",603,603,"f",,,,,,,"Y","Y"
"625","Auson.","Decimus Magnus Ausonius","Decimus Magnus Ausonius",,"970",,"Bordeaux, France","Burdigala, Aquitania","138248",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t","c. CE 310",310,"1/1/310",310,"f","c. CE 395",395,395,"f",,,,,,,"Y","N"
"1052","Pacat.","Latinus Pacatus Drepanius","Latinus Pacatus Drepanius",,"3955",,"Bordeaux, France","Burdigala, Aquitania","138248",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t",,,"1/1/",,,,,,,,,,,,,"Y","N"
"1158","Marcell.Emp.","Marcellus Empiricus","Marcellus Empiricus",,"3605",,"Bordeaux, France","Burdigala, Aquitania","138248",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","N"
"618","DeDub.Nom.","De Dubiis Nominibus","De Dubiis Nominibus",,"2090",,"Bourdeaux, France (?)","Burdigala, Gallia (?)","138248 (?)",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,,
"1237","P.-Nol.","Meropius Pontius Paulinus","Meropius Pontius Paulinus",,"3914","Paulinus of Nola","Bordeaux, France (born) / Nola, Italia","Burdigala, Gaul (born) / Nola, Italia","138248 / 432981",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t","c. CE 353",353,"1/1/353",353,"f","CE 431",431,431,,,,,,,,"Y","Y"
"1217","Mart.-Turo.","Martinus Turonensis","Martinus Turonensis",,"3625",,"Tours, France","Caesarodunum, Gallia Lugdunensis","138255",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t",,,"1/1/",,,,,,,,,,,,,"Y",
"1423","Perp.","Perpetuus Turonensis","Perpetuus Turonensis",,"4121",,"Tours, France","Caesarodunum, Gallia Lugdunensis","138255",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"908","Greg.-T.","Gregorius Turonensis","Gregorius Turonensis",,"2690",,"Tours, France","Caesarodunum, Gallia Lugdunensis","138255",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t","CE 538",538,"1/1/538",538,,,,,,,,,,,,"Y","Y"
"941","Hilar.","Hilarius Pictaviensis","Hilarius Pictaviensis",,"2935","Hilary of Poitiers","Poiteirs, France","Limonum, Gallia Aquitania","138422",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t","c. CE 310",310,"1/1/310",310,"f","c. CE 366",366,366,"f",,,,,,,"Y","Y"
"1716","Tro.","Troianus Santonensis","Troianus Santonensis",,"5073",,"Saintes, France","Mediolanum, Gallia Aquitania","138458",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"884","Gild.","Gildas Sapiens","Gildas Sapiens",,"2622",,"Saint-Gildas-de-Rhuys, Brittany France","SE of Ouidana Limen, Gallia Lugdunensis","138506",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1404","Paul.","Paulinus Petrocordiensis","Paulinus Petrocordiensis",,"4081",,"SW France","Petrocori, Gallia Aquitania","138513",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1749","Ver.Rut.","Vera Ruthenensis","Vera Ruthenensis",,"5244",,"Rodez, France","Segodunum, Gallia Aquitania","138579",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1403","P.-Petric.","Paulinus Petricordiae","Paulinus Petricordiae",,"3928",,"Périgueux, France","Vesunna","138650",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 459",459,"1/1/459",459,"f","c. CE 490",490,490,"f",,,,,,,"Y","Y"
"940","Hilar.","Hilarius Episcopus Pictaviensis ","Hilarius Episcopus Pictaviensis ",,"2934",,"Vieux-Poitiers, France","Lemonum, civitas Pictonum, Pictone","138656",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t","c. CE 310",310,"1/1/310",310,"f","c. CE 367",367,367,"f",,,,,,,"Y","Y"
"476","Cast.Apt.","Castor Aptensis","Castor Aptensis",,"1405",,"Apt, France","Apta Julia, Gallia Narbonensis","147993",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,"CE 419",419,419,,,,,,,,"Y","Y"
"780","Floren.","Florentius","Florentius",,"2448",,"Orange, France","Arausio, Gallia Narbonensis","148054",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t","CE 538",538,"1/1/538",538,,"CE 594",594,594,,,,,,,,"Y","Y"
"544","Conc.Araus.II.","Concilium Arausicanum II","Concilium Arausicanum II",,"1934",,"Orange, France","Arausio, Gallia Narbonensis","148054",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,"CE 529","1/1/529","12/31/529",,,"Y","Y"
"1405","P.-Baet.","Paulinus, episcopus Baeterrensis","Paulinus, episcopus Baeterrensis",,"3912",,"Beziers, France","Baeterrae","148056",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1599","Sedat.","Sedatus Biterrensis","Sedatus Biterrensis",,"4719",,"Béziers, France","Baeterrae, Gallia Narbonensis","148056",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"1280","Sal.Mas.","PL53(173); CPL487; CSEL8(224-316); MGHi1(108)","PL53(173); CPL487; CSEL8(224-316); MGHi1(108)",,"4669","Salvian","Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","CE 400-405",400,"1/1/400",405,,"CE 426-427",426,427,,,,,,,,"Y","Y"
"1585","Sal.Mas.","Salvianus Massiliensis","Salvianus Massiliensis",,"4670","Salvian","Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","CE 400-405",400,"1/1/400",405,"f","CE 426-427",426,427,,,,,,,,"Y","Y"
"1068","Lep.Mon.","Leporius Monachus","Leporius Monachus",,"3425",,"Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,"426 CE","1/1/426","12/31/426",,,"Y",
"880","Gennad.","Gennadius Massiliensis","Gennadius Massiliensis",,"2609",,"Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"947","Hon.","Honoratus Massiliensis","Honoratus Massiliensis",,"3028",,"Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"948","Hon.Mass.","Honoratus Massiliensis","Honoratus Massiliensis",,"3031",,"Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"663","Dyn.","Dynamius Patricius","Dynamius Patricius",,"2199",,"Marseille, France","Massalia, Gallia Narbonensis","148127",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,"CE 601",601,601,,,,,,,,,"Y"
"939","Hilar.-Arel.","Hilarius Arelatensis","Hilarius Arelatensis",,"2994",,"Arles, France","Arelate","148217",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 429",429,"1/1/429",429,"f","c. CE 440",440,440,"f",,"CE 5","1/1/5","12/31/5",,,"Y","Y"
"1578","Rust.","Rusticus Helpidius","Rusticus Helpidius",,"4616",,"Arles, France (Where he wrote)","Arelate, Gallia Narbonensis","148217",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"445","Caes.-Arel.","Caesarius Arelatensis","Caesarius Arelatensis",,"1273","St. Caesarius of Arles","Arles, France","Arelate, Gallia Narbonensis","148217",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t","c. CE 468",468,"1/1/468",468,"f","CE 542",542,542,,,,,,,,"Y","Y"
"446","Caes.-Arel.","Caesarius Eiscopus Arelatensis","Caesarius Eiscopus Arelatensis",,"1282",,"Arles, France","Arelate, Gallia Narbonensis","148217",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t","c. CE 470",470,"1/1/470",470,"f","c. CE 542",542,542,"f",,,,,,,"Y","Y"
"364","Aurelian.","Aurelianus Arelatensis","Aurelianus Arelatensis",,"966",,"Arles, France","Arelate, Gallia Narbonensis","148217",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,"CE 546-551","1/1/546","12/31/551",,,"Y","Y"
"985","Ioh.-Arel.","Iohannes Arelatensis","Iohannes Arelatensis",,"3095",,"Arles, France","Arelate, Gallia Narbonensis","148217",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"751","Faust.-R.","Faustus Rhegiensis","Faustus Rhegiensis",,"2402",,"Riez, France","Alebaece Reiorum, Gallia Narbonensis","157805",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","CE 410",410,"1/1/410",410,,"c. CE 495",495,495,"f",,"c. CE 455-480","1/1/455","12/31/480","f",,"Y","Y"
"1736","Valer.Cem.","Valerianus Cemeliensis","Valerianus Cemeliensis",,"5147",,"Cimiez, France","Cemenelum, Alpes Maritimae","157834",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y",
"500","Claud.Caes.","Claudius Caesar","Claudius Caesar",,"1791",,"Lyon, France","Lugdunum, Gallia","167717",,,"CE 1","1",1,1,1,"1/1/1","0001-01-01","100","12/31/100","t",,,"1/1/",,,,,,,,,,,,,,
"659","Drep.","Drepanius Florus","Drepanius Florus",,"2184",,"Lyon, France","Lugdunum, Gallia Lugdunensis","167717",,,"CE 4","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"696","Eucher.","Eucherius Episcopus Lugdunensis","Eucherius Episcopus Lugdunensis",,"2300",,"Lyon, France","Lugdunum, Gallia Lugdunensis","167717",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 380",380,"1/1/380",380,"f","c. CE 450",450,450,"f",,"c. CE 428-450","1/1/428","12/31/450","f",,"Y","Y"
"697","Eucher.","Eucherius Lugdunensis","Eucherius Lugdunensis",,"2302",,"Lyon, France","Lugdunum, Gallia Lugdunensis","167717",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 380",380,"1/1/380",380,"f","c. CE 450",450,450,"f",,"c. CE 428-450","1/1/428","12/31/450","f",,"Y","Y"
"856","Sid.","Gaius Sollius Modestus Apollinaris Sidonius","Gaius Sollius Modestus Apollinaris Sidonius",,"4807","Sidonius Apolinaris","Lyon, France","Lugdunum, Gallia Lugdunensis","167717",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 431",431,"1/1/431",431,"f","c. CE 486",486,486,"f",,,,,,,"Y","Y"
"857","Sid","Gaius Sollius Modestus Apollinaris Sidonius","Gaius Sollius Modestus Apollinaris Sidonius",,"4806","Sidonius Apolinaris","Lyon, France","Lugdunum, Gallia Lugdunensis","167717",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","c. CE 431",431,"1/1/431",431,"f","c. CE 486",486,486,"f",,,,,,,"Y","Y"
"769","Flav.Gun.","Flavius Gundobadus","Flavius Gundobadus",,"2439",,"Lyon","Col. Lugdunum","167717",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,"CE 473 - 516","1/1/473","12/31/516",,,"Y",
"1814","Viventiol.","Viventiolus","Viventiolus",,"5348",,"Lyon, France","Lugdunum, Gallia Lugdunensis","167717",,,"CE 6","501",1,1,501,"1/1/501","0501-01-01","600","12/31/600","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"382","Av.Vien.","Avitus Viennensis","Avitus Viennensis",,"1024",,"Vienne, France","Vienna, Gallia Narbonensis","167719",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t","CE 450",450,"1/1/450",450,,"CE 518",518,518,,,"CE 490-","1/1/490","12/31/490",,,"Y","Y"
"497","Mamert.","Claudianus Mamertus","Claudianus Mamertus",,"3547",,"Vienne, France","Vienna, Gallia Narbonensis","167719",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,"c. CE 470",470,470,"f",,,,,,,"Y","Y"
"1583","Salon.","Salonius Viennensis","Salonius Viennensis",,"4672",,"Vienne, France","Vienna, Gallia Narbonensis","167719",,,"CE 5","401",1,1,401,"1/1/401","0401-01-01","500","12/31/500","t",,,"1/1/",,,,,,,,,,,,,"Y",
"165","Alcim.","Alcimus Ecdicius Auitus","Alcimus Ecdicius Auitus",,"306",,"Vienne","Col. Vienna","167719",,,"CE 5-6","401",1,1,401,"1/1/401","0401-01-01","600","12/31/600","t",,,"1/1/",,,"CE 518",518,518,,,,,,,,"Y","Y"
"176","Ambr(Ps).","Ambrosius Mediolanensis Episcopus","Ambrosius Mediolanensis Episcopus",,"380","Ambrose, St. ","Milan, Italy","Mediolanum, Italia","172148",,,"4th","301",1,1,301,"1/1/301","0301-01-01","400","12/31/400","t","CE 340 - 397",340,"1/1/340",397,,,,,,,,,,,,,"Y"
"1822","War.","Warnaharius Lingonensis","Warnaharius Lingonensis",,"5429",,"Langres, France","Andematunnum, Germania Superior","177441",,,"CE 7","601",1,1,601,"1/1/601","0601-01-01","700","12/31/700","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
"705","Eum.","Eumenius Augustodunensis","Eumenius Augustodunensis",,"2339",,"Autun, France","Augustodunum, Gallia Lugdunensis","177460",,,"CE 3","201",1,1,201,"1/1/201","0201-01-01","300","12/31/300","t",,,"1/1/",,,,,,,,,,,,,"Y","Y"
